speed_mph,temperature_c,terrain,energy_consumption_kwh_per_mile,range_miles
51.95154778955838,1.5004418643851523,flat,0.23402896415083166,427.2975371354035
78.4665661176,-3.9716557111360595,hilly,0.24840300476632857,402.57161983233453
78.96896099223679,-6.152339918539543,flat,0.2264695748150188,441.560417471885
74.25192044349383,24.814438793906987,flat,0.20936250697544564,477.64044023282617
59.13841307520112,6.9937481884033055,hilly,0.22373866072112472,446.9500249876051
52.93016342019152,26.238338576438075,hilly,0.21210194710387104,471.47139083559557
70.52699079536471,-6.7321829600528815,hilly,0.21349643450051237,468.3918971947047
63.20457481218804,5.764516891530517,flat,0.22410962658568964,446.21019419602845
53.66114704534336,16.974564618766863,hilly,0.2111516015800008,473.5933767573729
64.85530730333811,29.53615824194818,hilly,0.2208407694072192,452.8149411379973
51.03165563345655,5.937625146603496,flat,0.1891277066609243,528.7432590682442
77.27961206236347,21.294568821850454,hilly,0.23126587414745878,432.4027501620858
57.763399448000506,34.29888741180935,flat,0.2270241095072445,440.48185109964686
69.87566853061946,20.79315940911523,flat,0.2106582273786362,474.70256084639135
59.35133228268233,1.6479737376816885,hilly,0.2401849133686481,416.34588366720135
65.60204063533432,-8.7799609221731,hilly,0.24575140275253118,406.9152764946731
66.40130838029839,33.50494369504649,hilly,0.19484880271262053,513.2184473696174
55.54563366576581,-8.936529457480644,hilly,0.21174550442867573,472.26504416146395
79.08753883293676,33.73508363420997,hilly,0.21161715300425404,472.5514854553862
73.25398470083343,16.4468567013606,hilly,0.20820193797782272,480.30292595380075
78.18496824692568,36.95338492564481,flat,0.24358949683863498,410.5267316441179
76.84482051282947,29.939161788683272,flat,0.22312347722454393,448.1823304472948
67.93699936433255,39.89670552666687,hilly,0.2217097031737878,451.04025023936236
77.6562270506935,7.535590772585508,flat,0.18692275271186493,534.9803517720852
52.65477506155759,28.359414446556343,hilly,0.23970836060418454,417.1736010706934
55.87948587257436,10.096545680462107,flat,0.20221483210293056,494.523566644698
51.35681866731614,13.993781015195442,flat,0.22819865260532657,438.21468206892393
59.75990992289793,21.375273160918503,flat,0.23254753875916384,430.0196017278182
61.66031869068446,33.68385570931694,hilly,0.254213171916773,393.37064734292784
58.14047095321688,39.20417345996476,flat,0.20082359201761776,497.94946398143924
74.86212527455788,28.41367069322591,hilly,0.1666097568835835,600.2049451994204
60.702599800807675,10.888339108366687,flat,0.2306769908950739,433.50660857842627
58.42803529062142,11.06785011385351,flat,0.2630102236302171,380.21335680318043
66.28088249474746,26.879115079444574,flat,0.25177892705878874,397.1738269289338
54.227726749242876,1.9388572884151163,flat,0.23119318830549251,432.53869516199876
74.06590942262119,-4.476294343430267,flat,0.21716727628735905,460.4745323953802
52.23651931039313,7.7311078820388275,hilly,0.24314245193274622,411.2815314853378
79.60660809801553,4.361949582704087,hilly,0.20752907600591064,481.86019002538177
73.16734307889972,4.815406022799504,flat,0.2365271553871244,422.7844360463805
55.961470446025174,1.680387552495496,flat,0.23710940318333254,421.7462431158
50.16566351370807,-7.895340518181905,flat,0.2482041981499776,402.89407167712335
74.46384285364502,-9.106303263329309,flat,0.2821932007782216,354.3671489044521
71.20572031542852,39.386119486801576,hilly,0.23484831934357536,425.8067516919433
71.87021504122961,11.388656686793116,flat,0.21682072748585002,461.21051782987917
73.13811040057837,9.216332357984083,hilly,0.2264885137561601,441.5234942451035
52.22133955202271,23.982364134653494,flat,0.19161848190221764,521.8703279938817
60.75397185632818,0.9126943932532079,hilly,0.21310573737821883,469.25062286108505
53.47607178575389,37.49805919751127,flat,0.21881435123773793,457.00841573847123
75.89310277626781,29.3172507207776,flat,0.21651823204130816,461.85487040611724
68.69894380482674,-5.529449884387025,hilly,0.23004709744067445,434.69359584416594
59.92694074557947,10.879038789246419,flat,0.210551601352356,474.94295630006155
51.90675050858071,33.95591537810824,flat,0.24942061334648943,400.929172045144
59.329469651469864,37.23660111457051,flat,0.22700414129836394,440.52059767739894
59.755499660802414,13.370075562493486,hilly,0.22681399357722773,440.88990464316777
71.88818535014192,20.670569460535386,flat,0.22044210566974165,453.6338450233113
69.12672414065639,-1.6483026953962394,flat,0.23010381367717958,434.58645209719725
76.6163822772898,39.558431306848824,hilly,0.2435019652933527,410.6743035093273
64.16644775485848,1.5835850691721696,hilly,0.209657395685782,476.96862623378246
53.58782737814905,37.136588706756285,hilly,0.21383767021849487,467.64445150296524
71.39734361668985,22.482332449618426,flat,0.22092547942446672,452.64131715594846
72.82355145850693,20.386839743942957,flat,0.2000825815305357,499.7936313848412
66.83831592708489,15.63442555082543,flat,0.21061484280557005,474.8003448755765
73.12901539863682,1.5334905858879342,hilly,0.21747558252910681,459.8217364775471
64.81386789093172,-1.173598399724586,flat,0.24448778361425455,409.0183915192138
65.68198488145983,1.0243104535087681,flat,0.2322512265800385,430.5682319638384
62.82623055075649,-0.6780868927872739,hilly,0.2308717982273509,433.1408200040312
50.762573802322855,28.979223678337668,hilly,0.24401795924335945,409.8059024429012
53.23674280979913,7.506262958336507,hilly,0.22425256423201206,445.92578168488564
50.94287557060203,-7.107866171830182,hilly,0.2348092969985778,425.87751540606877
69.09231233791341,38.45513150704057,hilly,0.22493556494135009,444.57176003303033
59.4306794322898,34.18929424817129,flat,0.23230724698799257,430.46440133298455
65.25712073494108,36.387614159760645,hilly,0.21534482684776837,464.3714987901336
77.22699421778279,39.745391132321764,flat,0.17822365683447142,561.0927403025788
57.478766874466245,-1.3052375390256348,flat,0.22431441675627392,445.80282197668004
62.31148769106889,9.812100945132936,hilly,0.2554549627219988,391.4584353126305
72.66653415629146,27.911923785204564,hilly,0.24552430804483186,407.29164780596943
56.863944964748676,24.80103090268961,hilly,0.24630794969182343,405.99582808885543
52.30939729486379,-2.305204683007247,flat,0.25172261443612437,397.26267830169627
58.69254358741304,30.791656249530888,hilly,0.22877315181922875,437.1142295535522
54.83663861762013,1.222028591833034,hilly,0.23094631414811193,433.0010650694662
77.8909295702772,1.1908807411311546,hilly,0.214646962091313,465.88127325770853
74.24361138693251,16.84872114467068,hilly,0.220678542879459,453.14781716056046
69.0021126953127,19.646996742085157,hilly,0.23931542299542283,417.85856819563446
76.14381770563153,19.00431039189056,flat,0.2510776887433763,398.2830991494783
74.11016230697344,-5.425658130112256,flat,0.22421107448638003,446.0082992291026
55.597101766581076,33.87304313151902,flat,0.21799621470297179,458.7235614905233
76.77676995469933,3.280002129435303,hilly,0.22701055917713195,440.5081435968445
66.18026725746952,-3.5242539358597913,hilly,0.2390241349785823,418.3677937333001
74.22320465492187,34.43740399344886,hilly,0.19812290367732918,504.7372017263787
76.88273899770479,37.78257491148767,flat,0.18107638093725525,552.2531402626772
59.54010424915592,33.106380863272534,hilly,0.21598926301016833,462.98597720245107
53.3015577358303,30.475803736243904,hilly,0.20258575148171684,493.61813093269245
56.83805487625825,22.762099031951088,hilly,0.2168371960470538,461.1754893671469
62.81323365878769,17.542868530456964,flat,0.22404439362365058,446.3401131473071
74.54044297767479,-5.650662004429493,hilly,0.21793503181953974,458.852343127674
75.82191749769031,10.422660653534937,flat,0.2560493506894149,390.54971133786984
50.20856391593572,8.634425850615699,hilly,0.2335348952920464,428.2015322590026
65.32241907732697,2.9876891880163097,flat,0.23300948719221656,429.1670747187516
62.52233009446337,26.171005684429247,flat,0.23944414288086804,417.63393665366686
56.66323431412191,14.79378675393854,flat,0.20422333764438463,489.6600023946853
53.595961020010485,-5.947689204617603,hilly,0.24778223574840538,403.5801828083374
60.12845514210884,1.0091600974905663,hilly,0.22548471426929081,443.4890423683996
78.28729111737557,24.162938182979794,flat,0.24040961234482425,415.9567457584351
59.696087960622656,-6.1934570254849906,flat,0.2055628553391969,486.46921076763186
65.56371865230098,32.56034570243843,hilly,0.19592482467967873,510.3998442437906
71.09056876685534,14.757326350698715,hilly,0.24335779316050057,410.91759873926657
60.90888807137882,14.0293288663324,flat,0.23452819052195034,426.387973989168
79.15346248162882,19.62038923297588,hilly,0.2089589689128498,478.56285145485595
78.87341884826334,31.234048296257455,hilly,0.2096067383745061,477.08389899817615
57.553468874760924,7.390460395109653,hilly,0.2495086956882954,400.7876347721658
64.91745517677157,23.900807627953178,hilly,0.20321176214265346,492.09749940458954
59.02634929450309,18.28659819978955,flat,0.25985345906511925,384.83228339454206
58.54521483132403,3.3514135084710652,hilly,0.20898758530704264,478.49732247530835
51.106608420635986,33.9314993177579,hilly,0.23976783851216765,417.07011507686104
68.2869300193969,29.871301080346406,flat,0.22042763048502031,453.66363454510633
65.08037069686584,22.922591732921276,flat,0.23906374862164687,418.29846882500175
51.54436253749968,32.52908645471209,hilly,0.21611771995771617,462.7107856753494
58.359393927098346,33.364710047990116,hilly,0.22374414187855413,446.93907585870517
77.24797657899961,25.418148835751737,hilly,0.22781838350791442,438.94613972856143
57.186856720009175,31.8506664181836,hilly,0.20695625088437056,483.19390969191574
54.346846162736696,24.87357308346418,flat,0.24181648690840252,413.5367330759334
64.68358280832689,24.00703858801502,flat,0.2167357286705683,461.3913940880368
79.56951362331802,20.930568910759217,flat,0.22242800169319962,449.5836820848323
57.26165814534501,27.635831977882063,hilly,0.20711301250782976,482.8281853909086
70.16406642217636,-2.0697447353463154,hilly,0.17575332682409378,568.9792722961483
72.84858845986153,34.04353795994642,hilly,0.2231794447479966,448.0699381294507
57.12912631977199,33.5921763872616,hilly,0.27525230843225834,363.3030384724666
71.84649045835579,-8.537635848272043,flat,0.24269208575796047,412.0447508112445
61.03349398157759,31.290837528238136,flat,0.22661479240531213,441.27746003952336
68.96917491780738,-3.5565066263277405,hilly,0.22174218341583465,450.9741829883099
69.00589132282684,6.7559427129570935,flat,0.22744931785624092,439.6583860638566
66.07324052224276,27.17541281458039,hilly,0.2379423823035042,420.2698108336427
52.70869310163225,-1.96200519758459,hilly,0.20338374369382312,491.6813811360532
75.05907486767714,30.898351205953112,flat,0.24928643389337746,401.1449738286645
59.623401949152075,31.606708897887096,hilly,0.24130762630882488,414.4087840473813
55.595555311995625,15.373386688041812,hilly,0.2413637145141587,414.3124835532554
51.22325424664292,-9.68070641415832,flat,0.23576951477619457,424.14304535904705
67.72678829564725,4.351906658745639,hilly,0.2273923331538798,439.7685648105317
70.32693085526847,20.84634591878711,hilly,0.2404572247193364,415.874383132887
50.497634867835686,39.059308901371175,flat,0.23883628267482757,418.6968532588856
65.36279174897842,21.59067635083342,hilly,0.21991918578117953,454.71248742936143
56.79487325593814,2.9901790532079904,flat,0.215527964542062,463.97691460814684
69.35518371228349,21.700285154980566,hilly,0.22903712590523975,436.61043861235544
55.23099287014974,16.999268985792774,flat,0.25798040302990377,387.62634225518485
70.72813214307398,28.99226975755718,flat,0.20221785848692198,494.5161656257343
61.602060389016124,-4.650968058652079,flat,0.19764949468495122,505.9461455208763
78.10189966210203,28.0513951251014,hilly,0.23029521682473034,434.2252582523523
54.1256283243798,17.063328933805515,flat,0.22801775403712038,438.5623409996416
60.231990531507755,38.149600192949734,flat,0.23046683328740816,433.90191366621957
53.40420563721767,7.093608301934303,flat,0.23187906395817,431.25928789344937
77.74080854835688,21.631094656697407,flat,0.2225359549073039,449.3655869751674
76.32018060142943,36.60140527550087,flat,0.2567972687720417,389.4122413302213
57.73824883145467,-4.874513600466037,hilly,0.1949819204304697,512.8680637631727
69.79952138102537,36.86142436182256,hilly,0.21043005950439508,475.2172775862917
74.51666600603647,24.394286115040664,hilly,0.22493490479701905,444.57306477285
66.65602434798387,-6.608147044741405,hilly,0.19413622377691667,515.1022207731346
65.8895173506802,5.048178347340812,hilly,0.22348291191135858,447.46150452730643
57.255568727013554,25.408604432264077,hilly,0.26022940331456035,384.2763297547968
52.79308303417697,-6.632469926561415,hilly,0.22741772976591923,439.71945416450103
76.91647273859981,19.108523008813663,flat,0.23161401811437368,431.75279637270853
77.01254171489991,7.294152847647837,hilly,0.2017967046965484,495.54823083149404
68.99304371819804,21.045775888373857,flat,0.21467277183921046,465.8252611323239
60.17089373146102,-7.712898309374357,flat,0.21949607239352126,455.58901765092196
60.476287238379825,33.576840307618816,hilly,0.22064569806487533,453.2152717094784
71.77867036610718,38.67444845886985,flat,0.2526328759000754,395.8313012260261
76.9133077985773,38.44389276428458,flat,0.2381538212145025,419.8966847982301
76.61259272795351,27.48259158714624,flat,0.20477084086125938,488.35078070394843
73.39626637572871,-3.495687993468401,flat,0.2319300955686401,431.16439785368357
69.26094938462863,27.913159796451126,hilly,0.23696443496993572,422.00425567105566
52.52419894985147,-8.770654177059924,hilly,0.24980298077042534,400.3154793893444
54.84886142283841,-8.893822423550137,hilly,0.25861081373136746,386.68143283395415
76.95662565581237,6.180510957477061,hilly,0.20669811616344264,483.7973458883722
68.1928717897877,14.432159520233288,hilly,0.21078284977579326,474.4218996297307
50.27591154849889,28.520370890389657,hilly,0.2018484428217077,495.42121109316554
53.044146285980965,24.164768830325258,hilly,0.22231960281786037,449.80289066964076
69.90505307324167,12.295135318837417,hilly,0.2363271674889267,423.142210277985
50.151847515386564,3.681333314083293,hilly,0.24674669033178204,405.2739263312403
54.82424154252496,39.856225007885556,hilly,0.22548097952714954,443.49638807542647
66.46201368099759,11.309065111798649,flat,0.22060304953490312,453.3028904669712
70.7568559307808,12.569351216483774,hilly,0.2300351598449748,434.71615411918754
69.55883778507801,-1.8188089404165417,flat,0.21029714196739954,475.5176369230072
56.7280792838168,29.740477437496466,flat,0.2687907744338955,372.0365783037442
71.36537664042608,24.68411128907443,flat,0.19484677945763884,513.223776540483
57.117472624904,1.0384806394380206,flat,0.2306948115779145,433.47312111623353
59.761990944778034,-5.880947719207866,hilly,0.2674721243845928,373.8707359882184
72.39474215354073,24.024965103735653,flat,0.22713599689119995,440.26486936767157
69.48898697141644,22.725560714056762,hilly,0.2231992192999701,448.03024093737673
75.47670231482533,3.6629763499104655,hilly,0.21985109154379145,454.85332502923376
69.7283867690103,37.543178112520515,flat,0.22339216636475184,447.6432706987643
67.04925810006415,-2.447105410954988,hilly,0.2544569694935306,392.99375528616616
52.81024303484278,11.616740052130094,flat,0.18276276177340986,547.1574134121505
61.031474091783004,37.18079600837994,flat,0.2576686740259265,388.09529477354334
57.95607103045177,10.986365846306114,hilly,0.1985208569509971,503.7254096917585
57.319689301372506,21.92629738320428,hilly,0.2216669534153117,451.127235969367
79.19031664257336,9.879719898139715,flat,0.21841511159402677,457.84377862037456
61.792931740002814,3.7107601174335016,hilly,0.2387710653954144,418.81121497864916
76.7613966553134,39.19888239799141,hilly,0.19503751296232505,512.7218783768883
68.93415877991788,10.46670031575215,hilly,0.23624345332163887,423.2921530479526
73.84433910624945,34.70496018395672,flat,0.26748619246573707,373.8510727532571
65.07911279315576,1.4977302945543087,flat,0.19973651990814378,500.6595691463369
67.30711653879078,0.6552352012541647,hilly,0.23079412335220792,433.2865956356828
64.77553081456591,-8.443295855774432,hilly,0.21376035644406782,467.8135911799241
55.857289633941335,22.58334126879425,hilly,0.23551774412386073,424.5964582074511
71.67356345784516,8.426317186188058,hilly,0.22738295554831506,439.7867015091713
58.42317087322567,33.21791249198185,hilly,0.2141702618191138,466.9182320207418
50.72947899294361,13.66049533457786,flat,0.2367574456974215,422.37320015608316
69.36416887721504,38.40967139573608,hilly,0.26308696219573485,380.10245420523995
55.31332038221147,-0.7237242148439424,flat,0.22318192416545404,448.06496034090037
78.21375753058743,33.43115839778054,hilly,0.24139515884296364,414.2585148737537
78.61785731007762,28.829842639587085,flat,0.20113454084257673,497.17964692234364
77.44593170661346,28.546092232202597,hilly,0.20787127246363984,481.0669546341074
61.10476100766333,32.239161405844385,flat,0.23644812555760755,422.92574645780513
50.463698495866026,28.051199547149942,hilly,0.2566823205707193,389.5866290193083
77.84955687763176,21.31101608157077,flat,0.23411226697571322,427.1454943041237
62.84552444951943,-3.437756115880621,flat,0.22073883938953692,453.02403635243553
78.99964457131009,-8.373691025437404,flat,0.2269858281084671,440.55613882737276
78.90859931267758,36.04239239078434,flat,0.20199184532060566,495.0694907573022
75.5902836640208,20.832515726036902,flat,0.23909030652710733,418.252004661102
58.83346676208757,29.826864548808814,flat,0.2446466612464682,408.75276813712753
61.55293185805776,14.076117575627503,hilly,0.2179581933433384,458.8035827699999
75.5341001455057,-4.134590551880276,flat,0.21759915704480998,459.5606038097248
59.50766015468833,-3.7407103898724783,hilly,0.23231756459304098,430.44528370109936
55.084782400582775,24.27826436144857,hilly,0.2182656052791881,458.1573898099424
66.70403787375051,11.515294744973133,hilly,0.22567734770748354,443.11048944804645
78.08464322482342,0.02623633501683642,hilly,0.2689944357833303,371.754901579258
70.88089390024919,14.579727337071844,hilly,0.22205948598508007,450.32978238416206
67.10183510268095,-6.789553146243295,flat,0.21983319695957557,454.8903504250483
52.915294813123054,19.09857009571994,flat,0.21404916388729683,467.18239017580527
68.45021680097508,3.449670221754884,flat,0.24188383942999875,413.4215838298698
79.7016155031279,29.877955031859408,hilly,0.22337551653563795,447.6766368620606
54.20252045709572,5.518097946178688,flat,0.2140125392335715,467.2623405998694
65.5498895709121,12.761007454090059,flat,0.25342608064546024,394.59237875322975
76.32119215783867,-9.418973004594967,flat,0.25539206009027277,391.554850862056
72.22305853262614,-6.377655610272056,flat,0.21499152868522592,465.13460605423353
70.91047222985804,9.624677820334242,flat,0.18966920097278767,527.2337284446475
71.07452251961328,13.996941735856176,hilly,0.24715027379673846,404.61213521552514
60.78473453659265,20.001027405965186,flat,0.21330740348479993,468.80698169074986
58.8077553279348,4.583128935465162,hilly,0.24281251198325537,411.84039151531084
74.28083466435541,24.74909430632713,hilly,0.1875979236457633,533.0549403565235
74.30340184037541,33.00611985946023,hilly,0.2448519467659862,408.41006706625694
76.01216955740311,28.99254944466749,hilly,0.20277656141438438,493.1536431158078
77.39721657669413,-8.019058732582142,hilly,0.2416152823813305,413.88110476461713
65.34027196582814,14.025347362891448,flat,0.2272854613567287,439.97534819461316
65.04548884061599,-4.753491079091257,flat,0.20792121161206711,480.9514105110972
73.94885536900325,2.102250793126373,flat,0.2188592737414644,456.9146113412068
69.49891792333295,39.333129663357326,hilly,0.24072636913913403,415.40941425574533
71.0590063177311,-2.8752228549243384,flat,0.22911788906230468,436.45653514556744
73.87378008308303,14.944407672567802,flat,0.2386882596094497,418.95650906175104
76.70016025452699,20.907786715905956,hilly,0.26652881169030973,375.1939588287135
60.13985470554607,25.1232485272052,hilly,0.19571516776577896,510.94660235876273
61.26748857919832,17.982434174345705,hilly,0.25934425149937246,385.58787951481537
52.81945819522607,-9.511457629040818,hilly,0.22908711875046425,436.5151587109799
67.34840422988522,6.323065412199593,flat,0.20902431903353744,478.4132318304802
51.07826821390226,15.885582169235573,hilly,0.20039372748522022,499.01761524634236
63.9679405439738,-5.606675042758332,hilly,0.22321759218445933,447.9933638804035
66.2793390412273,7.531346560459038,flat,0.24543300223848918,407.44316814748987
58.59623756384853,-8.339844560431672,flat,0.2244490175924493,445.5354764865948
67.72499781707032,-6.071075142248963,hilly,0.25722309860494696,388.76757391677256
50.915007498171484,9.846163810079805,flat,0.19797648619896882,505.1104902402337
51.120445662476435,-3.364212297846983,hilly,0.2267582210430789,440.9983441394271
74.67801681978975,18.37704241307791,hilly,0.20195213111173763,495.1668469627153
60.80571924233789,24.47324845686329,flat,0.23427263765249937,426.85309305447663
53.81181537955654,30.029334955454146,flat,0.24473774780194602,408.6006384308357
65.66729780164414,0.007512212240504468,hilly,0.21858476412637895,457.4884274284693
73.09980659295832,-1.6258708870465117,hilly,0.17491572286745732,571.7038946566008
56.4746308249053,-4.771607983279988,hilly,0.2309789629359299,432.93986053499816
68.68671427457001,21.821512477181834,flat,0.2357347710346702,424.20555763194017
52.56042394981304,25.323786324345058,hilly,0.23508589509923397,425.37643510168147
51.55045163505823,-8.420692758717898,hilly,0.25171564383644307,397.27367944193753
65.94063894704443,36.81061231218449,hilly,0.20557892640701902,486.4311811902999
66.2190536483032,-7.401435817426379,hilly,0.240604322109009,415.62013152321373
69.1228970449462,17.06481676505352,hilly,0.2508501502495595,398.644369558936
71.78274001167985,25.453025972545824,flat,0.19142824831986965,522.3889414320066
79.27556238387604,33.54845618730428,hilly,0.23339303651837956,428.46179771145427
65.48901044903586,25.704346606621392,hilly,0.21691640337984658,461.00709048217084
59.68869418823738,30.08640415348959,hilly,0.2253695465379671,443.71567292989783
73.8555858430611,6.972509627140305,hilly,0.23395352967076674,427.43531222087535
58.124967537862226,30.741255687325612,flat,0.21725542871772896,460.28769264921743
63.16914262116909,-5.994257680766243,flat,0.21348583841676777,468.41514519937226
52.35369144026798,34.74083280302638,flat,0.2276830483497605,439.2070499969006
50.76052230246373,17.37961880768681,hilly,0.20525508122274394,487.1986574182758
78.87945244033776,30.864888498124685,hilly,0.2052834974222963,487.13121734420906
75.07940361536618,12.615914225915006,flat,0.24058746565913008,415.649251410638
70.87922618281094,22.178884759826246,flat,0.2040241192968269,490.138128495062
62.268588332428095,16.320133046805662,flat,0.24032625001818425,416.1010292984371
55.19882960212537,26.579476087766594,hilly,0.23625182585707905,423.27715198482815
54.693111280132584,-5.918500898470521,hilly,0.19248386542418808,519.5240638981563
57.50728694493786,-6.98239580047181,flat,0.2134487069532869,468.4966305365576
66.47679994118361,2.355161700507322,flat,0.2508821880609475,398.5934624251074
71.43787768100186,-2.022765994340583,flat,0.20737668937720638,482.21427538611005
69.80592130153194,33.589178329610085,hilly,0.21771191475381224,459.32258743431476
58.39801690837828,0.9606993679022153,hilly,0.23624121786503793,423.29615849309124
78.64595841989582,38.79326279095657,hilly,0.24266781018565192,412.08597021374794
72.13690750087305,6.844789588555344,flat,0.2219692222791101,450.5129088313753
66.63062157534202,-0.8941042155650365,flat,0.21504979610616717,465.00857852769764
68.35162238703057,29.484925357123956,hilly,0.25544739723397014,391.470028987642
62.5880018728337,22.935388775043805,flat,0.2617779932759516,382.0030811168517
57.431929685034724,14.90978582265695,hilly,0.24657716101563593,405.5525645120831
60.679180359537845,17.76817754688156,flat,0.2287063628513005,437.24187973299917
72.73538331393107,25.96008891361319,flat,0.2108346855671815,474.3052583164048
50.43180465889267,1.4227370665649364,flat,0.2103911118688687,475.30524988302454
53.48217921520749,39.816695802837096,flat,0.23745028210531516,421.1407925624089
51.38007926065258,38.73965810733915,hilly,0.2353679644177737,424.86665612020965
51.2218640695691,22.516284317346845,flat,0.2550319718589286,392.1077003447833
75.66381752033021,-0.022877453542744064,hilly,0.2400090018507228,416.6510390397628
71.10973578140072,24.011412121564568,hilly,0.19693839396480364,507.773004475053
64.22521487261976,-6.390079551041207,hilly,0.2480389523544584,403.16248335501626
52.93502481953004,-8.467374889709697,flat,0.20703878745371174,483.0012831405192
64.74847625350498,2.8841444255606845,hilly,0.21932057456095297,455.9535748079498
64.20415312341697,13.131147836965816,hilly,0.23200400412503389,431.02704359407096
55.196056097300456,33.413625270419026,hilly,0.26691334979567927,374.6534224554503
63.01554947713919,26.358453488315398,flat,0.2891983711201072,345.78341369173523
61.955142031921206,27.135326059999052,flat,0.23913446118272366,418.17477709157765
68.47550294156649,11.274666722403769,hilly,0.22333606762559224,447.755712112041
69.05280952602931,7.296749627348145,flat,0.237690112969611,420.7158587735836
51.35912029316133,8.551938149230136,hilly,0.24475310851747673,408.5749946373386
61.238378438794136,39.38247818680289,hilly,0.22058664748885617,453.3365964730567
68.7757974714271,-7.994540429375876,flat,0.26290422711824646,380.3666494682225
65.09408775740263,33.35157480612243,hilly,0.23160141518382804,431.7762908340927
75.69469523564968,18.93377042861967,flat,0.2369548617818279,422.02130501999693
69.76080894856835,11.930770959479524,flat,0.24031848504108924,416.1144740193505
54.88803281244289,26.262883020756824,hilly,0.23543173221228914,424.751578983541
52.11706242201289,14.333447071235142,flat,0.24377881000939225,410.20792576740865
69.27257834618948,33.67116190408303,flat,0.21465493626906154,465.8639663178019
50.79533931624866,35.035093200562926,hilly,0.2158339649210794,463.31910752121627
67.5732674382039,11.08604634367277,hilly,0.2049969153405661,487.81221821737023
78.20690724274873,3.841389861752578,flat,0.23579002461240453,424.10615192216727
67.26422533627637,19.61751642966811,flat,0.24257873007024228,412.2372970253555
61.645097786195656,35.61816728083455,hilly,0.23615545732303772,423.4498797256661
69.2986465532706,0.5331094502833285,flat,0.26048984866695074,383.8921190662404
63.747586714745495,21.148329178174137,flat,0.2268880796234191,440.74594031549174
66.36850367947805,21.578011004626028,flat,0.24037483311185026,416.01692949888974
78.24394426329576,26.65565112076405,flat,0.2051659824772137,487.41023630029053
61.58307913402323,-3.42161574363701,flat,0.21925800595051198,456.08368810291324
78.83571691471742,25.79124823410443,flat,0.24091075515131555,415.0914720979983
77.16051925868192,35.45162603328205,flat,0.2439820422148629,409.8662306955155
55.873734043678894,-1.0158445564879024,hilly,0.22112066104671635,452.24177391036704
52.080839026254964,1.877166246193882,hilly,0.22556801496283868,443.3252649604358
53.0233400413228,38.56975470208198,hilly,0.19664252506638383,508.53700117124396
50.54665476954649,-0.9511523645255124,hilly,0.21985941598386782,454.83610311844683
52.83328882267785,32.71925466847895,hilly,0.24480766327039574,408.4839447593096
70.4902032024907,14.613892822401738,flat,0.23850410032213132,419.2800034252526
52.135659453806866,2.3615537201588523,flat,0.2370133144276242,421.91722537400574
59.56926890881284,33.53749506362557,flat,0.2279954737436192,438.60519841920177
75.34625932908364,12.265262750133274,flat,0.22714126317256353,440.2546618050112
50.698158072074776,15.74086769648451,hilly,0.21379357721053108,467.74089897717556
